genes,reaction,geneKO,maxATPafterKO,growthAcrossCond,closeness,degree,betweenness,pagerank,reversible,Vmin,Vmax,PFBAflux,kcat,MW,Acetyl,Phos
LDHAL6A,GLXO1,1,0.3889356,1,0.000120978,791,7387.418062,0.00055986,0,0,1.607507539,0,4.523561956,36507,0,0
LDHAL6A,HPYRR2x,1,0.3889356,1,0.000113759,630,4537.835211,0.000465365,0,0,1.071406053,0,4.523561956,36507,0,0
LDHAL6A,LDH_L,1,0.3889356,1,0.000113842,635,865.10131,0.000423718,1,-900,900,0.313537504,4.523561956,36507,0,0
LDHAL6A,MCLOR,1,0.3889356,1,0.000113742,629,218.6945496,0.000411195,1,0,0,0,4.523561956,36507,0,0
LDHAL6B,2HBO,1,0.3889356,1,0.000113776,631,262.7598141,0.000411902,1,-0.07500036,0,-0.07500036,8.22881869,41943,0,0
LDHAL6B,GLXO1,1,0.3889356,1,0.000120978,791,7387.418062,0.00055986,0,0,1.607507539,0,8.22881869,41943,0,0
LDHAL6B,HPYRR2x,1,0.3889356,1,0.000113759,630,4537.835211,0.000465365,0,0,1.071406053,0,8.22881869,41943,0,0
LDHAL6B,LDH_L,1,0.3889356,1,0.000113842,635,865.10131,0.000423718,1,-900,900,0.313537504,8.22881869,41943,0,0
LDHAL6B,MCLOR,1,0.3889356,1,0.000113742,629,218.6945496,0.000411195,1,0,0,0,8.22881869,41943,0,0
LDHB,2HBO,1,0.3889356,1,0.000113776,631,262.7598141,0.000411902,1,-0.07500036,0,-0.07500036,8.22881869,36638,1,0
LDHB,GLXO1,1,0.3889356,1,0.000120978,791,7387.418062,0.00055986,0,0,1.607507539,0,8.22881869,36638,1,0
LDHB,HPYRR2x,1,0.3889356,1,0.000113759,630,4537.835211,0.000465365,0,0,1.071406053,0,8.22881869,36638,1,0
LDHB,LDH_L,1,0.3889356,1,0.000113842,635,865.10131,0.000423718,1,-900,900,0.313537504,8.22881869,36638,1,0
LDHB,MCLOR,1,0.3889356,1,0.000113742,629,218.6945496,0.000411195,1,0,0,0,8.22881869,36638,1,0
LGALS13,LPASE,1,0.3889356,1,0.000120791,783,4355.381831,0.00054594,0,0,4.752497682,0,4.523561956,16119,0,0
LGSN,GLNS,1,0.3889356,1,0.000121129,875,8475.935714,0.000673196,0,0.147375635,900,0.147375635,4.523561956,57278,0,0
LIPC,LPS2e,1,0.3889356,0.976744186,8.6708E-05,91,384.3777359,0.000227296,0,0,0,0,12.39070637,55914,0,0
LIPC,LPS3e,1,0.3889356,0.976744186,8.67273E-05,92,508.5837397,0.000243484,0,0,0,0,12.39070637,55914,0,0
LIPC,LPSe,1,0.3889356,0.976744186,8.6708E-05,91,384.3777359,0.000227296,0,0,0,0,12.39070637,55914,0,0
LIPF,LPSe,1,0.3889356,1,8.6708E-05,91,384.3777359,0.000227296,0,0,0,0,12.39070637,45238,0,0
LIPG,LPSe,1,0.3889356,1,8.6708E-05,91,384.3777359,0.000227296,0,0,0,0,12.39070637,56795,0,0
LOC285216,MTHFC,1,0.3889356,1,0.000120828,784,2698.730693,0.000524967,1,-6.292190154,2.54599057,0.136246165,4.523561956,0,0,0
LOC285216,MTHFD2,1,0.3889356,1,8.81226E-05,99,41.63829519,0.000107251,1,-900,900,0,4.523561956,0,0,0
LOC286297,FTHFL,1,0.3889356,1,0.000100813,367,3230.694016,0.000371946,1,-900,900,0,4.523561956,0,0,0
LPL,LPS,0,0.3889356,0,0.000120997,782,3587.369803,0.000520692,0,0.01,9.514995365,0.01,4.523561956,53162,0,0
LPL,LPS2,0,0.3889356,0,0.000121035,784,5975.763429,0.000541298,0,0.01,9.514995365,0.01,4.523561956,53162,0,0
LRAT,LRAT,1,0.388935603,1,8.44301E-05,21,68.7294391,0.000142428,0,0,4.753913392,0,5.336283388,25703,0,0
LSS,LNSTLSr,0,0.3889356,0.011627907,6.25318E-05,2,0,4.98695E-05,0,0.016673917,0.085780578,0.016673917,4.523561956,83309,0,0
LTA4H,LTA4H,1,0.3889356,1,0.00010405,405,4762.106972,0.000333044,0,0,0,0,1.263034406,69285,0,0
MAN1A1,MM5ag,1,0.3889356,1,7.72901E-05,31,29.44854416,0.000219285,0,0,0,0,4.523561956,72969,0,0
MAN1A1,MM5bg,1,0.3889356,1,7.72901E-05,31,29.44854416,0.000219285,0,0,0,0,4.523561956,72969,0,0
MAN1A1,MM5cg,1,0.3889356,1,7.72901E-05,31,29.44854416,0.000219285,0,0,0,0,4.523561956,72969,0,0
MAN1A1,MM6B1ag,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,4.523561956,72969,0,0
MAN1A1,MM6B1bg,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,4.523561956,72969,0,0
MAN1A1,MM6B2g,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,4.523561956,72969,0,0
MAN1A1,MM6bg,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,4.523561956,72969,0,0
MAN1A1,MM7B1g,1,0.3889356,1,7.72978E-05,31,1077.615852,0.000236835,0,0,0,0,4.523561956,72969,0,0
MAN1A1,MM7B2g,1,0.3889356,1,7.72978E-05,31,1077.615852,0.000236835,0,0,0,0,4.523561956,72969,0,0
MAN1A1,MM7Cag,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,4.523561956,72969,0,0
MAN1A1,MM7Cbg,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,4.523561956,72969,0,0
MAN1A1,MM8Ag,1,0.3889356,1,7.73208E-05,31,856.0240115,0.000232676,0,0,0,0,4.523561956,72969,0,0
MAN1A1,MM8Cg,1,0.3889356,1,7.73208E-05,31,856.0240115,0.000232676,0,0,0,0,4.523561956,72969,0,0
MAN1A2,MM5ag,1,0.3889356,1,7.72901E-05,31,29.44854416,0.000219285,0,0,0,0,1.887525271,73004,0,0
MAN1A2,MM5bg,1,0.3889356,1,7.72901E-05,31,29.44854416,0.000219285,0,0,0,0,1.887525271,73004,0,0
MAN1A2,MM5cg,1,0.3889356,1,7.72901E-05,31,29.44854416,0.000219285,0,0,0,0,1.887525271,73004,0,0
MAN1A2,MM6B1ag,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,1.887525271,73004,0,0
MAN1A2,MM6B1bg,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,1.887525271,73004,0,0
MAN1A2,MM6B2g,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,1.887525271,73004,0,0
MAN1A2,MM6bg,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,1.887525271,73004,0,0
MAN1A2,MM7B1g,1,0.3889356,1,7.72978E-05,31,1077.615852,0.000236835,0,0,0,0,1.887525271,73004,0,0
MAN1A2,MM7B2g,1,0.3889356,1,7.72978E-05,31,1077.615852,0.000236835,0,0,0,0,1.887525271,73004,0,0
MAN1A2,MM7Cag,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,1.887525271,73004,0,0
MAN1A2,MM7Cbg,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,1.887525271,73004,0,0
MAN1A2,MM8Ag,1,0.3889356,1,7.73208E-05,31,856.0240115,0.000232676,0,0,0,0,1.887525271,73004,0,0
MAN1A2,MM8Cg,1,0.3889356,1,7.73208E-05,31,856.0240115,0.000232676,0,0,0,0,1.887525271,73004,0,0
MAN1B1,MAN1_6B1er,1,0.3889356,1,7.59764E-05,72,2267.980328,0.000284386,0,0,0,0,1.887525271,79580,0,0
MAN1B1,MAN1_7Ber,1,0.3889356,1,7.59764E-05,72,1803.935762,0.000278216,0,0,0,0,1.887525271,79580,0,0
MAN1B1,MM8Ber,1,0.3889356,1,7.59912E-05,72,2325.143351,0.00028264,0,0,0,0,1.887525271,79580,0,0
MAN1C1,MM5ag,1,0.3889356,1,7.72901E-05,31,29.44854416,0.000219285,0,0,0,0,1.887525271,70911,0,0
MAN1C1,MM5bg,1,0.3889356,1,7.72901E-05,31,29.44854416,0.000219285,0,0,0,0,1.887525271,70911,0,0
MAN1C1,MM5cg,1,0.3889356,1,7.72901E-05,31,29.44854416,0.000219285,0,0,0,0,1.887525271,70911,0,0
MAN1C1,MM6B1ag,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,1.887525271,70911,0,0
MAN1C1,MM6B1bg,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,1.887525271,70911,0,0
MAN1C1,MM6B2g,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,1.887525271,70911,0,0
MAN1C1,MM6ag,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,1.887525271,70911,0,0
MAN1C1,MM6bg,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,1.887525271,70911,0,0
MAN1C1,MM7Ag,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,1.887525271,70911,0,0
MAN1C1,MM7B1g,1,0.3889356,1,7.72978E-05,31,1077.615852,0.000236835,0,0,0,0,1.887525271,70911,0,0
MAN1C1,MM7B2g,1,0.3889356,1,7.72978E-05,31,1077.615852,0.000236835,0,0,0,0,1.887525271,70911,0,0
MAN1C1,MM7Cag,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,1.887525271,70911,0,0
MAN1C1,MM7Cbg,1,0.3889356,1,7.72824E-05,30,22.41582275,0.000217798,0,0,0,0,1.887525271,70911,0,0
MAN1C1,MM8Ag,1,0.3889356,1,7.73208E-05,31,856.0240115,0.000232676,0,0,0,0,1.887525271,70911,0,0
MAN1C1,MM8Cg,1,0.3889356,1,7.73208E-05,31,856.0240115,0.000232676,0,0,0,0,1.887525271,70911,0,0
MAN2A1,M1316Mg,1,0.3889356,1,7.72978E-05,32,39.14974717,0.000220703,0,0,0,0,2.22342255,131141,0,0
MAN2A2,M1316Mg,1,0.3889356,1,7.72978E-05,32,39.14974717,0.000220703,0,0,0,0,2.22342255,130539,0,0
MAN2B1,A_MANASEly,1,0.3889356,1,7.58283E-05,185,266.8406788,0.00031887,0,0,0,0,2.459431619,113744,0,0
MAN2C1,A_MANASE,1,0.3889356,1,0.000104091,409,2810.375949,0.000327157,0,0,0,0,2.459431619,115835,0,0
MANBA,B_MANNASEly,1,0.3889356,1,7.58504E-05,186,275.8020904,0.000320853,0,0,0,0,7.381110294,100895,0,0
MANSC1,CHTNASE,1,0.3889356,1,0.00010405,406,609.4791608,0.000293788,0,0,0,0,1.584962501,46810,0,0
MAOA,3HXKYNOXDA,1,0.3889356,1,9.1567E-05,150,153.7199167,0.000170829,0,0,0,0,1.137503524,59682,0,0
MAOA,3MOXTYROX,1,0.3889356,1,0.00010536,463,1020.40054,0.000356856,0,0,0,0,2.40599236,59682,0,0
MAOA,41R1H2MAE12BOOX,1,0.3889356,1,0.000105204,452,758.782425,0.000341816,0,0,0.07958442,0,4.217230716,59682,0,0
MAOA,41R2A1H12BOOX,1,0.3889356,1,0.00010546,468,1471.918749,0.000366547,0,0,0.07958442,0,4.217230716,59682,0,0
MAOA,42A12BOOX,1,0.3889356,1,0.000105432,467,1459.460836,0.00036597,0,0,0,0,3.765534746,59682,0,0
MAOA,5HOXINOXDA,1,0.3889356,1,0.000105418,467,1786.216188,0.000367107,0,0,0,0,4.217230716,59682,0,0
MAOA,5HXKYNOXDA,1,0.3889356,1,9.1567E-05,150,153.7116195,0.000170827,0,0,0,0,1.137503524,59682,0,0
MAOA,APRTO2,1,0.3889356,1,0.00010536,463,1021.398415,0.000356948,0,0,0,0,4.193771743,59682,0,0
MAOA,MAOLNOR,1,0.3889356,1,0.00010536,463,1020.400554,0.000356856,0,0,0,0,4.193771743,59682,0,0
MAOA,PEAMNO,1,0.3889356,1,0.00010536,463,1020.4026,0.000356839,0,0,0,0,3.765534746,59682,0,0
MAOA,TRYPTAOX,1,0.3889356,1,0.00010536,463,1020.195992,0.000356836,0,0,0,0,4.217230716,59682,0,0
MAOA,TYROXDAc,1,0.3889356,1,0.000105389,464,1025.883666,0.000357401,0,0,0.07958442,0,2.40599236,59682,0,0
MAOB,3HXKYNOXDA,1,0.3889356,1,9.1567E-05,150,153.7199167,0.000170829,0,0,0,0,1.137503524,58763,0,0
MAOB,3MOXTYROX,1,0.3889356,1,0.00010536,463,1020.40054,0.000356856,0,0,0,0,2.40599236,58763,0,0
MAOB,41R1H2MAE12BOOX,1,0.3889356,1,0.000105204,452,758.782425,0.000341816,0,0,0.07958442,0,4.217230716,58763,0,0
MAOB,41R2A1H12BOOX,1,0.3889356,1,0.00010546,468,1471.918749,0.000366547,0,0,0.07958442,0,4.217230716,58763,0,0
MAOB,42A12BOOX,1,0.3889356,1,0.000105432,467,1459.460836,0.00036597,0,0,0,0,3.765534746,58763,0,0
MAOB,5HOXINOXDA,1,0.3889356,1,0.000105418,467,1786.216188,0.000367107,0,0,0,0,4.217230716,58763,0,0
MAOB,5HXKYNOXDA,1,0.3889356,1,9.1567E-05,150,153.7116195,0.000170827,0,0,0,0,1.137503524,58763,0,0
MAOB,APRTO2,1,0.3889356,1,0.00010536,463,1021.398415,0.000356948,0,0,0,0,4.193771743,58763,0,0
MAOB,MACOXO,1,0.3889356,1,0.000120866,786,4481.766192,0.000550916,0,0,0,0,3.765534746,58763,0,0
MAOB,MAOLNOR,1,0.3889356,1,0.00010536,463,1020.400554,0.000356856,0,0,0,0,4.193771743,58763,0,0
MAOB,PEAMNO,1,0.3889356,1,0.00010536,463,1020.4026,0.000356839,0,0,0,0,3.765534746,58763,0,0
MAOB,TRYPTAOX,1,0.3889356,1,0.00010536,463,1020.195992,0.000356836,0,0,0,0,4.217230716,58763,0,0
MAOB,TYROXDAc,1,0.3889356,1,0.000105389,464,1025.883666,0.000357401,0,0,0.07958442,0,2.40599236,58763,0,0
MAT1A,METAT,0.213227795,0.379145459,0.488372093,0.000112232,657,10326.88,0.000543693,0,0.055347302,6.482266717,0.055347302,2.906890596,43648,0,0
MAT1A,SELMETAT,0.213227795,0.379145459,0.488372093,0.000111652,635,5980.762671,0.000504271,0,0,0,0,-0.778432211,43648,0,0
MAT2A,METAT,1,0.3889356,1,0.000112232,657,10326.88,0.000543693,0,0.055347302,6.482266717,0.055347302,2.906890596,43661,0,0
MAT2A,SELMETAT,1,0.3889356,1,0.000111652,635,5980.762671,0.000504271,0,0,0,0,-0.778432211,43661,0,0
MCCC1,MCCCrm,0.982725993,0.380035472,0,8.87359E-05,265,1114.774349,0.00038984,1,0.037528269,0.037528269,0.037528269,2,80473,0,0
MCCC2,MCCCrm,0.982725993,0.380035472,0,8.87359E-05,265,1114.774349,0.00038984,1,0.037528269,0.037528269,0.037528269,2,61333,0,0
MCEE,MMEm,0.978984383,0.380035472,0,6.56236E-05,4,0.461111111,5.89954E-05,1,-0.082236211,-0.045831521,-0.045831521,12.02583167,18749,0,0
MDH1,MDH,1,0.3889356,1,0.000113959,640,4195.464586,0.000443874,1,-900,900,0.607472474,12.20731943,36426,0,0
MDH1,SLDx,1,0.3889356,1,0.000113759,630,3527.229175,0.000451509,1,-0.096561847,0,0,12.20731943,36426,0,0
MDH1B,MDH,1,0.3889356,1,0.000113959,640,4195.464586,0.000443874,1,-900,900,0.607472474,10.47167521,58651,0,0
MDH1B,SLDx,1,0.3889356,1,0.000113759,630,3527.229175,0.000451509,1,-0.096561847,0,0,10.47167521,58651,0,0
MDH2,MDHm,1,0.388935604,1,8.67757E-05,230,788.89286,0.000360994,1,-900,900,-1.083022075,12.20731943,35503,1,0
MDH2,SLDxm,1,0.388935604,1,8.64862E-05,220,51.54359206,0.000324593,1,0,0,0,12.20731943,35503,1,0
ME1,ME2,1,0.388935603,1,9.40358E-05,170,891.2820552,0.000180971,0,0,898.2487531,0.698448436,6.793115555,64150,0,0
ME2,ME1m,1,0.3889356,1,8.39562E-05,108,306.6709503,0.000221942,0,0,900,0,5.781359714,65444,0,0
ME2,ME2m,1,0.3889356,1,8.48076E-05,95,368.7094831,0.000209407,0,0,900,0,5.781359714,65444,0,0
ME3,ME2m,1,0.3889356,1,8.48076E-05,95,368.7094831,0.000209407,0,0,900,0,6.793115555,67068,0,0
MGAM,GAMYe,1,0.3889356,0.988372093,7.39044E-05,52,20.84909953,0.000207082,0,0,0,0,10.09596208,209852,0,0
MGAM,MALTe,1,0.3889356,0.988372093,8.25396E-05,58,111.4236933,0.000220489,0,0,0,0,10.31967212,209852,0,0
MGAM,MLTG1e,1,0.3889356,0.988372093,8.25396E-05,58,111.4236933,0.000220489,0,0,0,0,9.957102042,209852,0,0
MGAM,SUCRe,1,0.3889356,0.988372093,8.25483E-05,59,173.3059956,0.000222258,0,0,0,0,9.722807531,209852,0,0
MGAT1,M13N2Tg,1,0.3889356,1,8.46138E-05,230,296.398893,0.000372985,0,0,0,0,4.523561956,50878,0,0
MGAT2,M16NTg,1,0.3889356,1,8.45862E-05,227,99.18511975,0.000353126,0,0,0,0,4.523561956,51550,0,0
MGAT3,M14NTg,1,0.3889356,1,8.45954E-05,227,3490.964254,0.000399686,0,0,0,0,4.523561956,61313,0,0
MGAT4A,M13N4Tg,1,0.3889356,1,8.45678E-05,226,40.24858283,0.000346679,0,0,0,0,4.523561956,61544,0,0
MGAT5,M16N6Tg,1,0.3889356,1,8.45678E-05,226,40.24858283,0.000346679,0,0,0,0,4.523561956,84543,0,0
MGST2,LTC4Sr,1,0.3889356,1,6.34759E-05,3,59.67396169,8.28693E-05,0,0,0,0,4.523561956,16621,0,0
MGST3,LTC4Sr,1,0.3889356,1,6.34759E-05,3,59.67396169,8.28693E-05,0,0,0,0,3.584962501,16516,0,0
MIOX,INOSTO,1,0.3889356,0.988372093,0.000121527,810,3383.080279,0.000551276,0,0,2.143823376,0,2.851998837,33010,0,0
MLYCD,MCD,1,0.388935604,1,0.000114563,658,2448.718278,0.000458326,0,0,900,0,7.076815597,55003,0,0
MLYCD,MCDm,1,0.388935604,1,8.68435E-05,232,402.0364933,0.000347912,0,0,900,0,7.076815597,55003,0,0
MLYCD,MCDp,1,0.388935604,1,7.9098E-05,53,550.9795798,0.000293301,0,0,0,0,7.076815597,55003,0,0
MLYCD,MMCD,1,0.388935604,1,0.00011411,642,535.4336445,0.000424687,0,0,0,0,7.076815597,55003,0,0
MLYCD,MMCDm,1,0.388935604,1,8.68241E-05,228,1218.767479,0.000352293,0,0,900,0,7.076815597,55003,0,0
MLYCD,MMCDp,1,0.388935604,1,7.90578E-05,48,246.4915287,0.000267278,0,0,0,0,7.076815597,55003,0,0
MMAA,CBL2tm,1,0.3889356,1,7.99024E-05,1,0,4.53515E-05,0,0,0,0,4.523561956,19840,0,0
MMAA,CBLATm,1,0.3889356,1,8.8393E-05,244,538.674968,0.000361402,1,0,0,0,4.523561956,19840,0,0
MOGAT1,MOGAT,1,0.3889356,1,9.13305E-05,148,2522.23566,0.000283221,0,0,9.510658349,0.005662984,4.523561956,38812,0,0
MOGAT2,MOGAT,1,0.3889356,1,9.13305E-05,148,2522.23566,0.000283221,0,0,9.510658349,0.005662984,4.523561956,38196,0,0
MOGS,MG1er,1,0.3889356,1,7.614E-05,76,1888.415733,0.000286341,0,0,0,0,10.50183718,91918,0,0
MOXD1,DOPABMO,1,0.3889356,1,0.000105303,458,2890.192204,0.000373226,0,0,0.07958442,0,4.523561956,69652,0,0
MPI,MAN6PI,1,0.3889356,0.988372093,8.24783E-05,13,9.699141864,8.17396E-05,1,-0.378054083,0,0,2.584962501,46656,0,0
MPO,PRDXl,1,0.3889356,1,7.60358E-05,187,849.4618814,0.000333761,0,0,3.367945721,0,4.523561956,83869,0,0
MPST,MCPST,1,0.3889356,1,0.000113709,630,12414.74453,0.000555868,0,0,0,0,4.385431037,33178,0,0
MTAP,MTAP,1,0.3889356,0.965116279,9.52333E-05,185,2740.85608,0.000212831,0,0,0.964504524,0,2.263034406,31236,0,0
MTHFD1,FTHFL,1,0.3889356,1,0.000100813,367,3230.694016,0.000371946,1,-900,900,0,3.232660757,101559,0,0
MTHFD1,MTHFC,1,0.3889356,1,0.000120828,784,2698.730693,0.000524967,1,-6.292190154,2.54599057,0.136246165,3.232660757,101559,0,0
MTHFD1,MTHFD,1,0.3889356,1,8.86045E-05,111,49.316177,0.000118018,1,-900,900,0.118492892,3.232660757,101559,0,0
MTHFD1L,FTHFLm,1,0.3889356,1,8.55821E-05,98,898.0173834,0.000204221,1,-900,900,0,4,105790,1,0
MTHFD1L,MTHFCm,1,0.3889356,1,8.95842E-05,244,306.7259748,0.000361031,1,0,8.034426955,0,4,105790,1,0
MTHFD1L,MTHFDm,1,0.3889356,1,8.15444E-05,58,60.34831054,0.00013452,1,-900,900,0,4,105790,1,0
MTHFD2,MTHFCm,1,0.3889356,1,8.95842E-05,244,306.7259748,0.000361031,1,0,8.034426955,0,4.523561956,37895,1,0
MTHFD2,MTHFD2m,1,0.3889356,1,8.19223E-05,81,84.04886426,0.000163994,1,-900,900,0,4.523561956,37895,1,0
MTHFD2,MTHFDm,1,0.3889356,1,8.15444E-05,58,60.34831054,0.00013452,1,-900,900,0,4.523561956,37895,1,0
MTHFR,MTHFR3,0.897468709,0.3889356,1,0.000113926,635,2727.082656,0.000446456,0,0.007425923,6.48017686,0.007425923,7.321928095,74597,0,0
MTHFS,FTHFCL,1,0.3889356,1,0.000100293,348,3355.556477,0.000318026,0,0,0,0,4.026800059,23256,0,0
MTR,METS,0.897468709,0.3889356,1,0.000113959,636,6284.847786,0.000495282,0,0.007425923,6.434345339,0.007425923,3.700439718,140527,0,0
MUT,MMMm,0.9620548,0.371135344,0,6.5896E-05,7,3.113980001,7.29607E-05,1,0.082236211,0.082236211,0.082236211,4.523561956,83134,0,0
MVD,DPMVDx,0,0.3889356,0.011627907,7.26006E-05,15,3024.879574,0.000182993,0,0.100043503,0.514683466,0.100043503,2.169925001,43405,0,0
MVK,MEVK1x,0,0.3889356,0.011627907,8.04063E-05,46,245.5604372,0.000259232,0,0.100043503,0.514683466,0.100043503,7.167919866,42451,0,0
NADK,NADK,1,0.3889356,1,0.000117541,730,2682.964878,0.000509444,0,0,0,0,8.727920455,49228,0,0
NADSYN1,NADS2,1,0.3889356,1,0.000125751,921,11990.32306,0.0007084,0,0,0,0,2.678071905,79285,0,0
NAGA,NAGA2ly,1,0.3889356,1,8.68241E-05,89,184.1456253,0.000173508,0,0,0,0,4.026800059,46565,0,0
NAGA,NAGAly,1,0.3889356,1,8.68532E-05,90,6634.346817,0.000274391,0,0,0,0,4.026800059,46565,0,0
NAGK,ACGAMK,1,0.3889356,1,0.000117862,724,5015.812149,0.000516912,0,0,900,0,-4.943416472,37376,0,0
NAGK,AMANK,1,0.3889356,1,0.000117258,720,2382.527391,0.000506045,0,0,617.9162696,0,-4.943416472,37376,0,0
NAGLU,GLCNACASE1ly,1,0.3889356,1,7.83017E-05,186,107.1786807,0.000312316,0,0,0,0,3.087462841,82266,0,0
NAGLU,GLCNACASE2ly,1,0.3889356,1,7.83017E-05,186,107.1786807,0.000312316,0,0,0,0,3.087462841,82266,0,0
NAGLU,GLCNACASE3ly,1,0.3889356,1,7.83017E-05,186,107.1786807,0.000312316,0,0,0,0,3.087462841,82266,0,0
NAGLU,GLCNACASE4ly,1,0.3889356,1,7.83017E-05,186,107.1786807,0.000312316,0,0,0,0,3.087462841,82266,0,0
NAGLU,GLCNACASE5ly,1,0.3889356,1,7.58061E-05,185,7.205161616,0.000310901,0,0,0,0,3.087462841,82266,0,0
NAGS,ACGSm,1,0.3889356,1,8.88373E-05,287,3174.356628,0.000488717,0,0,0,0,-0.358453971,58156,0,0
NANS,ACNAM9PL,1,0.3889356,1,0.000106778,462,693.9345674,0.000339431,0,0,617.9162696,0,4.247927513,40308,0,0
NANS,ACNAM9PL2,1,0.3889356,1,0.000106807,464,1420.895623,0.000355872,0,0,0.378054083,0,4.247927513,40308,0,0
ND1,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,35661,0,0
ND2,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,38961,0,0
ND3,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,13186,0,0
ND4,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,51581,0,0
ND4L,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,10741,0,0
ND5,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,67027,0,0
ND6,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,18622,0,0
NDST1,GLCNACDASg,1,0.3889356,1,8.7735E-05,253,4726.80165,0.000533632,0,0,0,0,2.070389328,100868,0,0
NDST2,GLCNACDASg,1,0.3889356,1,8.7735E-05,253,4726.80165,0.000533632,0,0,0,0,2.070389328,100875,0,0
NDST3,GLCNACDASg,1,0.3889356,1,8.7735E-05,253,4726.80165,0.000533632,0,0,0,0,2.070389328,100902,0,0
NDST4,GLCNACDASg,1,0.3889356,1,8.7735E-05,253,4726.80165,0.000533632,0,0,0,0,2.070389328,100716,0,0
NDUFA1,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,9.403012024,8072,0,0
NDUFA10,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,9.403012024,40751,0,0
NDUFA11,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,14852,0,0
NDUFA12,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,17114,0,0
NDUFA13,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,16698,0,0
NDUFA2,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,10922,0,0
NDUFA3,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,9279,0,0
NDUFA4,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,9.403012024,9370,0,0
NDUFA5,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,9.403012024,13459,0,0
NDUFA6,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,15137,0,0
NDUFA7,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,12551,0,0
NDUFA8,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,9.403012024,20105,0,0
NDUFA9,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,42510,0,0
NDUFAB1,NADH2_u10m,1,0.3889356,1,0.000118871,815,33275.20655,0.000682258,0,0.01,6.436919416,0.21025504,4.523561956,17417,1,0
